Date,Team_home,FGA_home,FGM_home,FG%_home,3PA_home,3PM_home,3P%_home,FTA_home,FTM_home,FT%_home,OREB_home,DREB_home,REB_home,AST_home,TO_home,STL_home,BLK_home,PF_home,Points_home,Team_away,FGA_away,FGM_away,FG%_away,3PA_away,3PM_away,3P%_away,FTA_away,FTM_away,FT%_away,OREB_away,DREB_away,REB_away,AST_away,TO_away,STL_away,BLK_away,PF_away,Points_away,Point_diff
2023-12-06,DET,91,41,0.45054945054945056,35,11,0.3142857142857143,9,9,1.0,8,34,42,30,9,6,16,17,102,MEM,91,47,0.5164835164835165,26,11,0.4230769230769231,14,11,0.7857142857142857,9,37,46,26,10,8,14,9,116,-14
2023-12-06,DAL,101,56,0.5544554455445545,49,22,0.4489795918367347,19,13,0.6842105263157895,11,36,47,37,11,5,7,14,147,UTA,87,35,0.40229885057471265,33,12,0.36363636363636365,18,15,0.8333333333333334,11,32,43,22,6,3,19,20,97,50
2023-12-06,CLE,86,46,0.5348837209302325,34,14,0.4117647058823529,20,15,0.75,10,35,45,29,5,2,15,27,121,ORL,84,41,0.4880952380952381,23,2,0.08695652173913043,37,27,0.7297297297297297,7,29,36,22,10,6,11,21,111,10
2023-12-06,CHI,90,38,0.4222222222222222,25,12,0.48,29,23,0.7931034482758621,21,36,57,23,6,6,16,16,111,CHA,90,39,0.43333333333333335,37,10,0.2702702702702703,12,12,1.0,12,30,42,25,9,9,16,24,100,11
2023-12-06,ATL,94,42,0.44680851063829785,35,12,0.34285714285714286,18,17,0.9444444444444444,11,38,49,25,5,4,12,23,113,BKN,94,43,0.4574468085106383,27,11,0.4074074074074074,24,17,0.7083333333333334,12,33,45,24,7,6,12,19,114,-1
2023-12-05,MIL,91,55,0.6043956043956044,38,23,0.6052631578947368,19,13,0.6842105263157895,12,25,37,32,12,6,12,23,146,NYK,87,43,0.4942528735632184,23,7,0.30434782608695654,33,29,0.8787878787878788,12,24,36,27,8,4,16,17,122,24
2023-12-05,LAL,102,38,0.37254901960784315,30,9,0.3,25,21,0.84,21,24,45,24,11,2,9,19,106,PHX,75,37,0.49333333333333335,25,12,0.48,21,17,0.8095238095238095,8,36,44,25,8,5,20,21,103,3
2023-12-04,SAC,85,38,0.4470588235294118,41,14,0.34146341463414637,33,27,0.8181818181818182,11,27,38,29,8,2,13,18,117,NOP,87,47,0.5402298850574713,31,14,0.45161290322580644,23,19,0.8260869565217391,13,29,42,29,12,7,12,22,127,-10
2023-12-04,IND,94,43,0.4574468085106383,40,19,0.475,21,17,0.8095238095238095,7,34,41,28,8,4,6,15,122,BOS,97,46,0.4742268041237113,41,12,0.2926829268292683,12,8,0.6666666666666666,13,43,56,27,5,9,17,19,112,10
2023-12-02,UTA,94,46,0.48936170212765956,34,7,0.20588235294117646,24,19,0.7916666666666666,16,40,56,27,5,11,17,21,118,POR,95,38,0.4,40,13,0.325,27,24,0.8888888888888888,11,29,40,17,11,5,9,20,113,5
2023-12-02,SAC,99,48,0.48484848484848486,34,16,0.47058823529411764,15,11,0.7333333333333333,9,38,47,33,7,5,11,14,123,DEN,99,49,0.494949494949495,25,6,0.24,20,13,0.65,8,38,46,35,9,7,10,14,117,6
2023-12-02,PHX,83,36,0.43373493975903615,26,9,0.34615384615384615,43,35,0.813953488372093,12,32,44,24,10,5,16,21,116,MEM,86,39,0.45348837209302323,31,9,0.2903225806451613,24,22,0.9166666666666666,8,32,40,14,9,8,15,31,109,7
2023-12-02,MIL,89,53,0.5955056179775281,33,14,0.42424242424242425,15,12,0.8,8,36,44,33,5,6,15,19,132,ATL,101,45,0.44554455445544555,38,15,0.39473684210526316,21,16,0.7619047619047619,15,25,40,23,11,4,11,14,121,11
2023-12-02,MIA,89,48,0.5393258426966292,25,12,0.48,24,21,0.875,6,22,28,27,3,1,10,22,129,IND,85,56,0.6588235294117647,32,16,0.5,20,16,0.8,3,29,32,35,4,8,9,24,144,-15
2023-12-02,LAL,89,40,0.449438202247191,27,8,0.2962962962962963,27,19,0.7037037037037037,9,39,48,24,11,7,9,17,107,HOU,89,36,0.4044943820224719,31,11,0.3548387096774194,18,14,0.7777777777777778,11,43,54,24,5,7,16,23,97,10
2023-12-02,LAC,90,44,0.4888888888888889,39,13,0.3333333333333333,14,12,0.8571428571428571,5,35,40,31,5,6,11,21,113,GSW,86,38,0.4418604651162791,43,17,0.3953488372093023,24,19,0.7916666666666666,6,36,42,31,5,4,13,15,112,1
2023-12-02,DET,83,39,0.46987951807228917,30,8,0.26666666666666666,23,15,0.6521739130434783,10,39,49,24,9,3,16,20,101,CLE,89,44,0.4943820224719101,30,10,0.3333333333333333,18,12,0.6666666666666666,8,35,43,25,11,1,11,18,110,-9
2023-12-02,DAL,87,39,0.4482758620689655,52,19,0.36538461538461536,35,23,0.6571428571428571,15,32,47,26,5,12,15,21,120,OKC,100,44,0.44,44,20,0.45454545454545453,22,18,0.8181818181818182,16,34,50,24,8,5,12,24,126,-6
2023-12-02,CHI,88,48,0.5454545454545454,40,17,0.425,15,11,0.7333333333333333,12,29,41,32,6,8,13,21,124,NOP,82,41,0.5,25,8,0.32,35,28,0.8,13,26,39,20,10,1,12,17,118,6
2023-12-02,CHA,91,44,0.4835164835164835,25,12,0.48,19,17,0.8947368421052632,10,26,36,29,6,4,8,22,117,MIN,84,43,0.5119047619047619,31,11,0.3548387096774194,30,26,0.8666666666666667,10,31,41,26,5,3,11,16,123,-6
2023-12-02,BKN,91,46,0.5054945054945055,34,14,0.4117647058823529,31,23,0.7419354838709677,14,43,57,31,4,8,11,21,129,ORL,88,35,0.3977272727272727,29,9,0.3103448275862069,27,22,0.8148148148148148,8,29,37,24,3,5,11,27,101,28
2023-12-01,TOR,100,44,0.44,32,6,0.1875,17,12,0.7058823529411765,19,29,48,32,7,6,12,19,106,NYK,90,45,0.5,36,16,0.4444444444444444,16,13,0.8125,11,32,43,30,6,3,12,15,119,-13
2023-12-01,PHX,84,39,0.4642857142857143,27,9,0.3333333333333333,26,24,0.9230769230769231,8,35,43,22,4,9,12,17,111,DEN,88,50,0.5681818181818182,32,12,0.375,12,7,0.5833333333333334,4,28,32,38,8,4,9,21,119,-8
2023-12-01,ORL,89,46,0.5168539325842697,31,12,0.3870967741935484,33,26,0.7878787878787878,10,34,44,35,6,8,14,23,130,WAS,89,45,0.5056179775280899,28,13,0.4642857142857143,31,22,0.7096774193548387,8,32,40,25,8,5,14,29,125,5
2023-12-01,NOP,85,42,0.49411764705882355,31,10,0.3225806451612903,29,27,0.9310344827586207,10,32,42,26,8,6,11,15,121,SAS,83,38,0.4578313253012048,39,16,0.41025641025641024,17,14,0.8235294117647058,8,31,39,28,5,5,19,21,106,15
2023-12-01,DAL,92,34,0.3695652173913043,39,12,0.3076923076923077,21,14,0.6666666666666666,13,29,42,27,9,5,11,13,94,MEM,90,44,0.4888888888888889,34,11,0.3235294117647059,11,9,0.8181818181818182,13,39,52,27,8,12,14,23,108,-14
2023-12-01,BOS,77,39,0.5064935064935064,33,16,0.48484848484848486,36,31,0.8611111111111112,10,36,46,25,10,8,20,18,125,PHI,94,43,0.4574468085106383,35,16,0.45714285714285713,23,17,0.7391304347826086,15,27,42,16,16,5,16,24,119,6
2023-11-30,SAS,89,48,0.5393258426966292,41,18,0.43902439024390244,23,21,0.9130434782608695,11,36,47,34,4,7,21,22,135,ATL,96,49,0.5104166666666666,33,14,0.42424242424242425,29,25,0.8620689655172413,8,29,37,24,14,2,10,25,137,-2
2023-11-30,OKC,94,50,0.5319148936170213,42,14,0.3333333333333333,22,19,0.8636363636363636,8,40,48,29,9,6,7,24,133,LAL,81,36,0.4444444444444444,33,11,0.3333333333333333,32,27,0.84375,7,34,41,24,6,2,13,20,110,23
2023-11-30,NYK,88,41,0.4659090909090909,41,16,0.3902439024390244,28,20,0.7142857142857143,12,29,41,25,8,3,11,17,118,DET,81,43,0.5308641975308642,35,15,0.42857142857142855,17,11,0.6470588235294118,8,34,42,22,4,3,20,25,112,6
2023-11-30,MIN,89,39,0.43820224719101125,35,13,0.37142857142857144,13,10,0.7692307692307693,10,32,42,29,13,7,11,16,101,UTA,87,33,0.3793103448275862,34,11,0.3235294117647059,14,13,0.9285714285714286,13,38,51,22,6,4,19,19,90,11
2023-11-30,MIA,86,48,0.5581395348837209,21,8,0.38095238095238093,45,38,0.8444444444444444,10,38,48,25,4,1,14,28,142,IND,98,50,0.5102040816326531,43,11,0.2558139534883721,32,21,0.65625,10,24,34,30,11,5,9,31,132,10
2023-11-30,GSW,82,41,0.5,39,15,0.38461538461538464,31,23,0.7419354838709677,10,37,47,30,3,4,7,18,120,LAC,95,42,0.4421052631578947,32,12,0.375,24,18,0.75,15,28,43,26,5,1,6,21,114,6
2023-11-30,CLE,89,38,0.42696629213483145,32,7,0.21875,12,12,1.0,14,21,35,25,12,2,17,15,95,POR,77,39,0.5064935064935064,35,14,0.4,11,11,1.0,9,31,40,29,10,4,22,17,103,-8
2023-11-30,CHI,98,45,0.45918367346938777,37,13,0.35135135135135137,22,17,0.7727272727272727,14,37,51,32,14,4,21,18,120,MIL,98,44,0.4489795918367347,48,16,0.3333333333333333,13,9,0.6923076923076923,9,34,43,28,12,6,20,21,113,7
2023-11-30,BKN,105,52,0.49523809523809526,36,14,0.3888888888888889,15,10,0.6666666666666666,22,30,52,21,6,4,9,11,128,CHA,91,46,0.5054945054945055,36,21,0.5833333333333334,16,16,1.0,13,28,41,30,6,7,9,16,129,-1
2023-11-29,TOR,93,42,0.45161290322580644,27,10,0.37037037037037035,21,18,0.8571428571428571,15,34,49,25,7,5,9,22,112,PHX,94,38,0.40425531914893614,26,7,0.2692307692307692,23,22,0.9565217391304348,12,35,47,25,3,5,9,15,105,7
2023-11-29,SAC,86,40,0.46511627906976744,41,13,0.3170731707317073,28,24,0.8571428571428571,13,34,47,22,1,1,14,20,117,LAC,93,50,0.5376344086021505,28,14,0.5,22,17,0.7727272727272727,8,29,37,28,8,5,4,20,131,-14
2023-11-29,ORL,84,51,0.6071428571428571,27,17,0.6296296296296297,24,20,0.8333333333333334,9,35,44,34,5,6,18,22,139,WAS,87,41,0.47126436781609193,29,11,0.3793103448275862,35,27,0.7714285714285715,7,22,29,28,14,3,10,20,120,19
2023-11-29,NOP,78,42,0.5384615384615384,30,10,0.3333333333333333,34,30,0.8823529411764706,13,27,40,33,11,4,20,22,124,PHI,81,42,0.5185185185185185,34,14,0.4117647058823529,18,16,0.8888888888888888,8,22,30,28,8,7,21,26,114,10
2023-11-29,MEM,87,43,0.4942528735632184,39,13,0.3333333333333333,8,6,0.75,12,39,51,26,9,10,15,15,105,UTA,90,34,0.37777777777777777,39,16,0.41025641025641024,12,7,0.5833333333333334,12,27,39,26,8,8,17,14,91,14
2023-11-29,DET,97,40,0.41237113402061853,36,15,0.4166666666666667,14,12,0.8571428571428571,10,29,39,28,8,3,14,31,107,LAL,88,45,0.5113636363636364,34,12,0.35294117647058826,38,31,0.8157894736842105,8,41,49,28,7,10,12,12,133,-26
2023-11-29,DEN,95,48,0.5052631578947369,43,19,0.4418604651162791,26,19,0.7307692307692307,13,28,41,37,4,2,3,18,134,HOU,86,47,0.5465116279069767,41,16,0.3902439024390244,19,14,0.7368421052631579,8,27,35,27,3,5,8,20,124,10
2023-11-28,SAC,91,41,0.45054945054945056,44,15,0.3409090909090909,42,27,0.6428571428571429,12,34,46,25,8,7,10,23,124,GSW,83,40,0.4819277108433735,41,17,0.4146341463414634,30,26,0.8666666666666667,9,43,52,25,6,6,18,31,123,1
2023-11-28,NYK,88,41,0.4659090909090909,38,15,0.39473684210526316,20,18,0.9,15,39,54,21,10,7,16,12,115,CHA,89,37,0.4157303370786517,31,13,0.41935483870967744,7,4,0.5714285714285714,13,28,41,21,8,2,17,14,91,24
2023-11-28,MIN,78,33,0.4230769230769231,33,14,0.42424242424242425,32,26,0.8125,10,41,51,18,3,9,19,17,106,OKC,90,37,0.4111111111111111,30,11,0.36666666666666664,23,18,0.782608695652174,9,27,36,22,8,4,8,23,103,3
2023-11-28,MIA,94,48,0.5106382978723404,30,14,0.4666666666666667,21,14,0.6666666666666666,8,27,35,32,3,5,6,22,124,MIL,88,47,0.5340909090909091,35,13,0.37142857142857144,27,24,0.8888888888888888,8,37,45,26,3,4,9,21,131,-7
2023-11-28,DAL,89,42,0.47191011235955055,34,12,0.35294117647058826,29,25,0.8620689655172413,9,29,38,25,5,4,7,25,121,HOU,85,42,0.49411764705882355,29,8,0.27586206896551724,29,23,0.7931034482758621,10,30,40,33,2,6,12,27,115,6
2023-11-28,CLE,93,50,0.5376344086021505,36,13,0.3611111111111111,17,15,0.8823529411764706,12,43,55,27,8,12,16,20,128,ATL,101,35,0.3465346534653465,44,13,0.29545454545454547,24,22,0.9166666666666666,14,30,44,21,9,3,10,16,105,23
2023-11-28,BOS,90,47,0.5222222222222223,49,21,0.42857142857142855,12,9,0.75,11,41,52,36,6,9,16,18,124,CHI,90,39,0.43333333333333335,28,9,0.32142857142857145,18,10,0.5555555555555556,9,28,37,25,11,7,8,13,97,27
2023-11-28,BKN,89,40,0.449438202247191,38,13,0.34210526315789475,26,22,0.8461538461538461,13,46,59,26,7,8,15,17,115,TOR,101,39,0.38613861386138615,36,13,0.3611111111111111,19,12,0.631578947368421,15,31,46,27,11,3,7,21,103,12
2023-11-27,UTA,88,37,0.42045454545454547,48,17,0.3541666666666667,28,23,0.8214285714285714,9,34,43,31,6,4,10,23,114,NOP,88,44,0.5,22,7,0.3181818181818182,25,17,0.68,11,37,48,27,5,1,8,25,112,2
2023-11-27,PHI,93,47,0.5053763440860215,46,22,0.4782608695652174,26,22,0.8461538461538461,15,33,48,33,11,2,5,17,138,LAL,83,39,0.46987951807228917,28,7,0.25,13,9,0.6923076923076923,6,26,32,23,3,4,17,18,94,44
2023-11-27,LAC,85,35,0.4117647058823529,20,6,0.3,34,28,0.8235294117647058,16,33,49,18,6,9,13,23,104,DEN,92,44,0.4782608695652174,22,10,0.45454545454545453,28,15,0.5357142857142857,18,34,52,28,8,6,11,22,113,-9
2023-11-27,IND,88,42,0.4772727272727273,33,8,0.24242424242424243,24,18,0.75,10,32,42,26,10,6,20,24,110,POR,85,40,0.47058823529411764,18,9,0.5,31,25,0.8064516129032258,9,29,38,20,6,4,16,21,114,-4
2023-11-27,DET,102,43,0.4215686274509804,38,8,0.21052631578947367,19,13,0.6842105263157895,18,31,49,29,7,11,16,22,107,WAS,89,45,0.5056179775280899,29,10,0.3448275862068966,28,26,0.9285714285714286,6,40,46,29,8,6,15,19,126,-19
2023-11-26,ORL,87,47,0.5402298850574713,27,10,0.37037037037037035,33,26,0.7878787878787878,7,37,44,33,10,3,14,26,130,CHA,83,44,0.5301204819277109,30,13,0.43333333333333335,25,16,0.64,5,31,36,27,6,7,18,26,117,13
2023-11-26,NYK,86,39,0.45348837209302323,29,12,0.41379310344827586,32,23,0.71875,13,25,38,18,7,5,6,19,113,PHX,91,42,0.46153846153846156,38,16,0.42105263157894735,21,16,0.7619047619047619,18,29,47,27,4,11,11,25,116,-3
2023-11-26,MIL,89,35,0.39325842696629215,42,14,0.3333333333333333,32,24,0.75,18,34,52,19,13,11,17,20,108,POR,91,37,0.4065934065934066,32,13,0.40625,20,15,0.75,11,29,40,21,15,4,17,26,102,6
2023-11-26,MEM,88,34,0.38636363636363635,37,10,0.2702702702702703,27,19,0.7037037037037037,11,24,35,24,4,4,13,18,97,MIN,81,43,0.5308641975308642,34,15,0.4411764705882353,23,18,0.782608695652174,6,36,42,30,5,5,14,26,119,-22
2023-11-26,DEN,89,50,0.5617977528089888,28,12,0.42857142857142855,25,20,0.8,11,34,45,38,8,3,19,25,132,SAS,93,42,0.45161290322580644,37,14,0.3783783783783784,26,22,0.8461538461538461,10,25,35,34,10,6,15,22,120,12
2023-11-26,CLE,97,45,0.4639175257731959,31,10,0.3225806451612903,6,5,0.8333333333333334,12,37,49,29,2,5,14,18,105,TOR,89,37,0.4157303370786517,32,8,0.25,29,20,0.6896551724137931,17,33,50,17,9,3,12,11,102,3
2023-11-26,BOS,95,42,0.4421052631578947,47,13,0.2765957446808511,20,16,0.8,18,40,58,24,9,3,12,19,113,ATL,88,36,0.4090909090909091,53,19,0.3584905660377358,19,12,0.631578947368421,11,32,43,15,5,4,15,17,103,10
2023-11-26,BKN,83,41,0.4939759036144578,53,25,0.4716981132075472,15,11,0.7333333333333333,8,31,39,29,7,2,9,19,118,CHI,83,40,0.4819277108433735,32,12,0.375,22,17,0.7727272727272727,10,30,40,21,3,2,11,18,109,9
2023-11-25,WAS,88,43,0.48863636363636365,38,10,0.2631578947368421,12,12,1.0,8,33,41,33,5,6,20,17,108,ATL,102,52,0.5098039215686274,37,18,0.4864864864864865,20,14,0.7,17,32,49,29,13,2,9,15,136,-28
2023-11-25,UTA,87,38,0.4367816091954023,43,15,0.3488372093023256,17,14,0.8235294117647058,14,38,52,23,8,6,23,13,105,NOP,93,39,0.41935483870967744,36,11,0.3055555555555556,18,11,0.6111111111111112,13,29,42,31,15,4,13,17,100,5
2023-11-25,OKC,98,43,0.4387755102040816,43,16,0.37209302325581395,26,21,0.8076923076923077,13,25,38,29,3,3,4,27,123,PHI,83,38,0.4578313253012048,41,14,0.34146341463414637,45,37,0.8222222222222222,17,32,49,30,2,9,12,26,127,-4
2023-11-25,LAC,88,38,0.4318181818181818,29,8,0.27586206896551724,31,23,0.7419354838709677,17,40,57,25,2,6,12,16,107,DAL,91,34,0.37362637362637363,38,9,0.23684210526315788,14,11,0.7857142857142857,10,27,37,17,6,5,9,24,88,19
2023-11-25,CLE,91,43,0.4725274725274725,28,9,0.32142857142857145,23,20,0.8695652173913043,7,30,37,30,13,4,14,16,115,LAL,90,47,0.5222222222222223,27,9,0.3333333333333333,21,18,0.8571428571428571,9,35,44,34,9,8,18,15,121,-6
2023-11-25,BKN,78,39,0.5,36,14,0.3888888888888889,23,20,0.8695652173913043,8,34,42,27,11,9,11,18,112,MIA,87,38,0.4367816091954023,34,11,0.3235294117647059,13,10,0.7692307692307693,13,31,44,24,6,3,17,18,97,15
2023-11-24,TOR,83,44,0.5301204819277109,39,13,0.3333333333333333,27,20,0.7407407407407407,13,27,40,32,8,6,14,14,121,CHI,82,42,0.5121951219512195,27,12,0.4444444444444444,19,12,0.631578947368421,9,28,37,20,5,2,12,20,108,13
2023-11-24,ORL,85,43,0.5058823529411764,28,11,0.39285714285714285,22,16,0.7272727272727273,13,35,48,23,5,3,18,28,113,BOS,76,31,0.40789473684210525,29,7,0.2413793103448276,37,27,0.7297297297297297,4,27,31,17,10,4,14,18,96,17
2023-11-24,NYK,81,39,0.48148148148148145,29,10,0.3448275862068966,18,12,0.6666666666666666,6,40,46,21,7,2,18,14,100,MIA,87,34,0.39080459770114945,37,10,0.2702702702702703,21,20,0.9523809523809523,10,31,41,20,11,0,11,19,98,2
2023-11-24,MIN,82,36,0.43902439024390244,33,12,0.36363636363636365,29,27,0.9310344827586207,10,34,44,25,6,9,18,18,111,SAC,100,49,0.49,35,17,0.4857142857142857,11,9,0.8181818181818182,14,32,46,25,7,4,13,19,124,-13
2023-11-24,MIL,92,48,0.5217391304347826,31,9,0.2903225806451613,33,26,0.7878787878787878,10,40,50,28,6,6,9,22,131,WAS,100,48,0.48,37,15,0.40540540540540543,21,17,0.8095238095238095,12,34,46,29,3,4,8,24,128,3
2023-11-24,MEM,80,37,0.4625,33,9,0.2727272727272727,10,6,0.6,6,29,35,22,6,2,13,22,89,PHX,76,39,0.5131578947368421,31,11,0.3548387096774194,28,21,0.75,7,34,41,22,10,6,12,12,110,-21
2023-11-24,LAC,92,42,0.45652173913043476,37,11,0.2972972972972973,17,11,0.6470588235294118,8,31,39,27,11,8,11,24,106,NOP,88,43,0.48863636363636365,24,10,0.4166666666666667,27,20,0.7407407407407407,12,38,50,26,6,5,15,19,116,-10
2023-11-24,IND,102,49,0.4803921568627451,38,16,0.42105263157894735,24,22,0.9166666666666666,15,25,40,24,7,8,8,21,136,DET,90,43,0.4777777777777778,18,7,0.3888888888888889,24,20,0.8333333333333334,14,29,43,22,6,11,14,18,113,23
2023-11-24,HOU,82,40,0.4878048780487805,29,12,0.41379310344827586,15,13,0.8666666666666667,6,43,49,25,9,9,14,21,105,DEN,94,32,0.3404255319148936,30,7,0.23333333333333334,21,15,0.7142857142857143,16,30,46,17,8,4,15,14,86,19
2023-11-24,GSW,81,40,0.49382716049382713,42,19,0.4523809523809524,24,19,0.7916666666666666,7,34,41,35,7,2,24,21,118,SAS,100,45,0.45,47,12,0.2553191489361702,12,10,0.8333333333333334,15,31,46,28,10,3,19,18,112,6
2023-11-22,SAS,91,35,0.38461538461538464,38,11,0.2894736842105263,23,21,0.9130434782608695,10,34,44,26,8,6,13,24,102,LAC,85,39,0.4588235294117647,28,9,0.32142857142857145,29,22,0.7586206896551724,11,39,50,29,10,3,16,23,109,-7
2023-11-22,POR,92,47,0.5108695652173914,39,17,0.4358974358974359,15,10,0.6666666666666666,14,23,37,31,9,6,13,21,121,UTA,79,37,0.46835443037974683,31,10,0.3225806451612903,26,21,0.8076923076923077,14,30,44,25,7,3,21,13,105,16
2023-11-22,PHX,76,34,0.4473684210526316,28,11,0.39285714285714285,52,44,0.8461538461538461,11,32,43,22,9,8,15,22,123,GSW,90,43,0.4777777777777778,32,10,0.3125,29,19,0.6551724137931034,11,32,43,29,10,3,15,34,115,8
2023-11-22,ORL,81,44,0.5432098765432098,29,10,0.3448275862068966,30,26,0.8666666666666667,11,30,41,27,9,7,12,21,124,DEN,93,44,0.4731182795698925,35,15,0.42857142857142855,21,16,0.7619047619047619,17,25,42,29,6,2,10,25,119,5
2023-11-22,OKC,75,37,0.49333333333333335,29,11,0.3793103448275862,38,31,0.8157894736842105,11,34,45,24,4,12,12,17,116,CHI,88,34,0.38636363636363635,44,17,0.38636363636363635,17,17,1.0,11,27,38,22,7,2,10,26,102,14
2023-11-22,NOP,87,41,0.47126436781609193,30,7,0.23333333333333334,37,28,0.7567567567567568,13,35,48,23,10,2,10,28,117,SAC,76,34,0.4473684210526316,44,15,0.3409090909090909,35,29,0.8285714285714286,4,34,38,22,3,1,15,25,112,5
2023-11-22,MIN,89,43,0.48314606741573035,26,10,0.38461538461538464,24,16,0.6666666666666666,10,38,48,28,10,8,12,21,112,PHI,87,34,0.39080459770114945,32,7,0.21875,30,24,0.8,16,32,48,21,9,12,14,23,99,13
2023-11-22,LAL,84,39,0.4642857142857143,29,11,0.3793103448275862,19,12,0.631578947368421,9,42,51,26,1,2,11,17,101,DAL,96,38,0.3958333333333333,50,16,0.32,16,12,0.75,11,37,48,21,5,4,4,18,104,-3
2023-11-22,IND,91,50,0.5494505494505495,39,18,0.46153846153846156,16,13,0.8125,5,26,31,33,10,6,14,24,131,TOR,90,48,0.5333333333333333,27,11,0.4074074074074074,30,25,0.8333333333333334,13,33,46,26,7,3,17,15,132,-1
2023-11-22,HOU,92,40,0.43478260869565216,43,14,0.32558139534883723,20,17,0.85,6,43,49,22,6,6,6,22,111,MEM,82,27,0.32926829268292684,32,7,0.21875,35,30,0.8571428571428571,9,37,46,17,3,7,9,19,91,20
2023-11-22,CLE,77,36,0.4675324675324675,30,14,0.4666666666666667,14,10,0.7142857142857143,7,27,34,25,5,6,19,17,96,MIA,88,46,0.5227272727272727,35,20,0.5714285714285714,21,17,0.8095238095238095,10,31,41,30,11,7,10,19,129,-33
2023-11-22,CHA,91,43,0.4725274725274725,37,16,0.43243243243243246,21,15,0.7142857142857143,11,38,49,27,6,4,12,15,117,WAS,97,44,0.4536082474226804,32,11,0.34375,18,15,0.8333333333333334,11,36,47,26,7,3,10,18,114,3
2023-11-22,BOS,84,44,0.5238095238095238,42,17,0.40476190476190477,17,14,0.8235294117647058,4,39,43,27,3,5,15,15,119,MIL,101,45,0.44554455445544555,34,13,0.38235294117647056,17,13,0.7647058823529411,13,34,47,23,9,2,9,19,116,3
2023-11-22,ATL,116,51,0.4396551724137931,49,18,0.3673469387755102,29,27,0.9310344827586207,22,36,58,24,10,8,14,18,147,BKN,113,55,0.48672566371681414,35,15,0.42857142857142855,24,20,0.8333333333333334,22,37,59,28,8,6,16,24,145,2
2023-11-21,PHX,76,43,0.5657894736842105,17,7,0.4117647058823529,28,27,0.9642857142857143,11,27,38,26,8,8,13,18,120,POR,87,38,0.4367816091954023,31,14,0.45161290322580644,20,17,0.85,12,18,30,20,8,3,13,20,107,13
2023-11-21,PHI,96,40,0.4166666666666667,35,11,0.3142857142857143,34,28,0.8235294117647058,14,30,44,19,12,8,14,25,119,CLE,94,46,0.48936170212765956,25,9,0.36,25,21,0.84,14,42,56,33,9,4,15,21,122,-3
2023-11-21,ORL,100,50,0.5,31,12,0.3870967741935484,20,14,0.7,15,25,40,31,12,8,12,19,126,TOR,75,38,0.5066666666666667,28,14,0.5,22,17,0.7727272727272727,5,33,38,29,6,6,23,20,107,19
2023-11-21,LAL,86,49,0.5697674418604651,29,11,0.3793103448275862,27,22,0.8148148148148148,9,43,52,35,6,5,13,15,131,UTA,98,38,0.3877551020408163,44,11,0.25,16,12,0.75,13,29,42,25,6,3,14,22,99,32
2023-11-21,ATL,95,57,0.6,31,15,0.4838709677419355,28,23,0.8214285714285714,12,27,39,28,8,4,15,23,152,IND,94,57,0.6063829787234043,45,22,0.4888888888888889,28,21,0.75,7,22,29,35,7,11,13,25,157,-5
2023-11-20,WAS,99,55,0.5555555555555556,29,10,0.3448275862068966,11,9,0.8181818181818182,5,21,26,29,6,4,4,19,129,MIL,94,55,0.5851063829787234,29,11,0.3793103448275862,28,21,0.75,16,39,55,33,3,6,13,13,142,-13
2023-11-20,SAS,90,39,0.43333333333333335,38,10,0.2631578947368421,14,11,0.7857142857142857,13,36,49,23,4,7,16,17,99,LAC,95,45,0.47368421052631576,36,12,0.3333333333333333,25,22,0.88,10,41,51,30,15,3,7,10,124,-25
2023-11-20,NOP,92,50,0.5434782608695652,28,12,0.42857142857142855,21,17,0.8095238095238095,10,45,55,38,8,6,10,19,129,SAC,87,33,0.3793103448275862,45,11,0.24444444444444444,24,16,0.6666666666666666,9,27,36,27,4,5,13,21,93,36
2023-11-20,MIN,80,41,0.5125,34,11,0.3235294117647059,32,24,0.75,7,37,44,30,7,7,13,26,117,NYK,92,32,0.34782608695652173,38,9,0.23684210526315788,34,27,0.7941176470588235,17,33,50,16,8,3,10,23,100,17
2023-11-20,GSW,77,36,0.4675324675324675,43,21,0.4883720930232558,33,28,0.8484848484848485,8,35,43,26,3,1,8,21,121,HOU,95,44,0.4631578947368421,41,13,0.3170731707317073,19,15,0.7894736842105263,15,33,48,28,6,3,8,24,116,5
2023-11-20,DET,81,36,0.4444444444444444,21,7,0.3333333333333333,26,24,0.9230769230769231,11,32,43,21,7,5,18,24,103,DEN,87,40,0.45977011494252873,28,11,0.39285714285714285,21,16,0.7619047619047619,11,32,43,30,7,8,14,17,107,-4
2023-11-20,CHI,81,37,0.4567901234567901,37,11,0.2972972972972973,16,15,0.9375,7,29,36,21,2,7,11,16,100,MIA,84,42,0.5,35,17,0.4857142857142857,20,17,0.85,9,34,43,31,7,1,8,19,118,-18
2023-11-20,CHA,104,46,0.4423076923076923,39,13,0.3333333333333333,17,16,0.9411764705882353,17,40,57,29,9,7,13,18,121,BOS,97,42,0.4329896907216495,50,16,0.32,28,18,0.6428571428571429,11,37,48,19,6,8,13,15,118,3
2023-11-19,UTA,115,48,0.41739130434782606,46,15,0.32608695652173914,32,26,0.8125,27,32,59,27,11,5,18,27,137,PHX,102,50,0.49019607843137253,45,18,0.4,26,22,0.8461538461538461,11,33,44,36,11,13,17,28,140,-3
